year,time_code,country,country_code,co2_emissions,epr_female,epr_male,income_pc,population,pupils_pri_educ,pupils_sec_educ,region
2019,YR2019,Colombia,COL,,50.05799866,74.8789978,,,,,South America
2019,YR2019,Argentina,ARG,,45.18099976,66.23100281,,,,,South America
2019,YR2019,Peru,PER,,67.88500214,82.39499664,,,,,South America
2019,YR2019,"Venezuela, RB",VEN,,41.20500183,68.51499939,,,,,South America
2019,YR2019,Australia,AUS,,57.0870018,67.16000366,,,,,Oceania
2019,YR2019,Papua New Guinea,PNG,,45.6780014,46.37599945,,,,,Oceania
2019,YR2019,New Zealand,NZL,,61.88999939,72.52999878,,,,,Oceania
2019,YR2019,Fiji,FJI,,36.4280014,73.79499817,,,,,Oceania
2019,YR2019,Solomon Islands,SLB,,81.60800171,85.0719986,,,,,Oceania
2019,YR2019,Russian Federation,RUS,,52.37599945,66.94599915,,,,,Europe
2019,YR2019,Germany,DEU,,53.7859993,64.33899689,,,,,Europe
2019,YR2019,Turkey,TUR,,28.42700005,63.8409996,,,,,Europe
2019,YR2019,France,FRA,,46.50699997,54.82300186,,,,,Europe
2019,YR2019,United Kingdom,GBR,,55.58599854,65.32099915,,,,,Europe
